JobID,Title,ExperienceLevel,YearsOfExperience,Responsibilities,Keywords,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Skill_6,Skill_7,Skill_8,Skill_9,Skill_10,Skill_11,Skill_12,Skill_13,Skill_14,Skill_15,Skill_16,Skill_17,Skill_18,Skill_19,Skill_20,Skill_21,Skill_22,Skill_23,Skill_24,Skill_25,Skill_26,Skill_27,Skill_28,Skill_29,Skill_30,Skill_31,Skill_32,Skill_33,Skill_34,Skill_35
DE-E-008,Data Engineer,Experienced,5+,Lead migration of on-prem pipelines to cloud; Design and implement scalable data architecture; Mentor data engineering teams; Ensure compliance with security standards; Oversee high-performance ETL pipelines,Python; SQL; Snowflake; BigQuery; Airflow; Data Governance,Python,Sql,Scala,Snowflake,Bigquery,Hadoop,Airflow,Kafka,Data Governance,,,,,,,,,,,,,,,,,,,,,,,,,,
DE-E-009,Data Engineer,Experienced,03-Apr,Develop batch and streaming solutions; Optimize SQL-based data retrieval; Automate pipelines with Airflow; Work with real-time analytics pipelines; Ensure cost-efficient solutions in cloud,Python; SQL; Kafka; Flink; Airflow; Azure Synapse,Python,Scala,Sql,Kafka,Flink,Azure Synapse,Mongodb,Airflow,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE-E-010,Data Engineer,Experienced,5+,Lead end-to-end data engineering projects; Architect solutions for large data lakes; Collaborate across product and engineering; Ensure robust monitoring of pipelines; Mentor junior engineers,Python; SQL; Spark; Snowflake; AWS; Kafka; Airflow,Python,Java,Sql,Spark,Aws Glue,Snowflake,Data Modeling,Airflow,Kafka,,,,,,,,,,,,,,,,,,,,,,,,,,
DS-F1,Data Scientist - Entry Level,Fresher,0-1,Assist in analyzing datasets and generating insights; Perform data cleaning and preprocessing; Implement basic predictive modeling tasks; Collaborate with senior team members; Learn best practices for data science workflows,Data Scientist; Python; R; SQL; Machine Learning; Data Analysis; Pandas; NumPy; Visualization,Python,R,Sql,Pandas,Numpy,Matplotlib,Seaborn,Mysql,Postgresql,Mongodb,Basic Ml: Classification,Regression,Clustering,Data Wrangling,Data Preprocessing,,,,,,,,,,,,,,,,,,,,
DS-F2,Junior Data Scientist,Fresher,0-1,"Support senior data scientists in analyzing datasets; Build basic machine learning models; Visualize results using Matplotlib, Seaborn, or Excel; Participate in academic projects or internships; Collaborate with team members for data-driven insights",Data Scientist; Python; R; SQL; ML Models; Data Visualization; Analytics,Python,R,Sql,Pandas,Numpy,Matplotlib,Seaborn,Excel,Basic Ml: Logistic Regression,Decision Trees,K-Means,Mysql,Postgresql,,,,,,,,,,,,,,,,,,,,,,
DS-F3,Data Analyst / Data Scientist Intern,Fresher,0-1,"Assist in data collection, cleaning, and analysis; Implement basic machine learning models; Visualize insights for small-scale business problems; Collaborate under supervision in research tasks; Participate in learning and internship projects",Data Scientist; Data Analyst; Python; R; SQL; Machine Learning; Internship; Data Visualization,Python,R,Sql,Pandas,Numpy,Matplotlib,Seaborn,Mongodb,Mysql,Basic Ml: Classification,Clustering,,,,,,,,,,,,,,,,,,,,,,,,
DS-F4,Data Scientist - Fresher,Fresher,0-1,Perform exploratory data analysis; Build basic predictive models; Visualize business data for insights; Learn from senior team members; Contribute to small-scale projects,Data Scientist; Python; R; SQL; Data Analysis; Visualization; Machine Learning,Python,R,Sql,Pandas,Numpy,Matplotlib,Seaborn,Mysql,Postgresql,Basic Ml Algorithms: Regression,Classification,Clustering,,,,,,,,,,,,,,,,,,,,,,,
DS-F5,Junior Machine Learning Engineer,Fresher,0-1,Implement basic ML models for internal projects; Preprocess datasets for modeling; Visualize results for team review; Collaborate with senior data scientists; Learn ML best practices and workflows,Machine Learning Engineer; Python; R; SQL; Data Preprocessing; ML Models; Visualization,Python,R,Sql,Pandas,Numpy,Matplotlib,Seaborn,Mongodb,Mysql,Basic Ml Models: Decision Trees,K-Means,Logistic Regression,Data Preprocessing,,,,,,,,,,,,,,,,,,,,,,
DS-F6,Entry Level Data Scientist,Fresher,0-1,Support data analysis and modeling tasks; Assist in visualizations for insights; Learn data wrangling and preprocessing; Collaborate with senior team members; Participate in entry-level analytics projects,Data Scientist; Python; R; SQL; Data Analysis; Machine Learning; Visualization,Python,R,Sql,Pandas,Numpy,Matplotlib,Seaborn,Mysql,Postgresql,Mongodb,Basic Ml: Classification,Regression,Clustering,Data Cleaning,Data Wrangling,,,,,,,,,,,,,,,,,,,,
DS-F7,Data Science Intern,Fresher,0-1,Assist in analyzing datasets; Build basic predictive models; Visualize insights for projects; Participate in learning sessions; Work under supervision for analytics tasks,Data Science Intern; Python; R; SQL; Machine Learning; Data Visualization; Data Analysis,Python,R,Sql,Pandas,Numpy,Matplotlib,Seaborn,Mysql,Postgresql,Basic Ml: Logistic Regression,Clustering,Decision Trees,Data Preprocessing,Data Wrangling,,,,,,,,,,,,,,,,,,,,,
DS-F8,Fresher Data Scientist,Fresher,0-1,Analyze small datasets to extract insights; Build simple predictive models; Create visualizations for reports; Collaborate with senior data scientists; Learn best practices for ML workflows,Data Scientist; Python; R; SQL; Machine Learning; Data Visualization; Entry Level,Python,R,Sql,Pandas,Numpy,Matplotlib,Seaborn,Mysql,Mongodb,Basic Ml: Classification,Regression,Clustering,,,,,,,,,,,,,,,,,,,,,,,
DS-F9,Data Science Associate,Fresher,0-1,Assist in exploratory data analysis; Implement basic predictive models; Perform data visualization; Learn ETL processes and analytics workflows; Collaborate on small-scale projects,Data Science Associate; Python; R; SQL; Machine Learning; Data Visualization; ETL,Python,R,Sql,Pandas,Numpy,Matplotlib,Seaborn,Mysql,Postgresql,Basic Ml: Regression,Classification,Clustering,Data Cleaning,Data Preprocessing,,,,,,,,,,,,,,,,,,,,,
DS-E1,Data Scientist - Experienced,Mid-Senior,03-Jun,Lead data science projects; Develop predictive models and perform feature engineering; Deploy machine learning solutions; Mentor junior team members; Ensure business value from analytics insights,Data Scientist; Machine Learning; Python; R; SQL; Deep Learning; NLP; Big Data,Python (Advanced),R,Sql,Java/Scala,Regression,Classification,Clustering,Ensemble Methods,Deep Learning,Nlp,Reinforcement Learning,Hadoop,Spark,Tableau,Powerbi,Etl Pipelines,,,,,,,,,,,,,,,,,,,
DS-S1,Senior Data Scientist,Senior,5+,Architect and deploy advanced analytics and ML solutions; Lead projects and optimize model performance; Manage a team of data scientists; Ensure insights align with business goals; Mentor junior scientists,Data Science; Machine Learning; Python; R; SQL; Deep Learning; Big Data; Analytics,Python,R,Sql,Java/Scala,Ensemble Methods,Time-Series Modeling,Deep Learning,Nlp,Spark,Hadoop,Aws Emr,Etl Pipelines,Feature Engineering,Tableau,Powerbi,Jupyter,Git,,,,,,,,,,,,,,,,,,
DS-S2,Lead Data Scientist,Senior,6+,Drive end-to-end data science initiatives; Implement ML pipelines and advanced models; Mentor and lead a team; Present actionable insights to business stakeholders; Ensure solutions deliver measurable business impact,Data Science; AI; Machine Learning; Python; R; SQL; Big Data; Leadership,Python,R,Sql,Java/Scala,Classification,Regression,Nlp,Reinforcement Learning,Ensemble Methods,Spark,Hadoop,Aws,Azure,Etl Automation,Feature Engineering,Tableau,Powerbi,Jupyter,Git,,,,,,,,,,,,,,,,
DS-S3,Principal Data Scientist,Senior,7+,Lead strategic analytics projects; Develop advanced ML/DL models; Manage data pipelines; Mentor junior scientists; Drive business value using data insights,Data Science; AI; Machine Learning; Big Data; Python; R; SQL; Leadership,Python,R,Sql,Java/Scala,Machine Learning,Deep Learning,Nlp,Reinforcement Learning,Ensemble Methods,Spark,Hadoop,Aws,Gcp,Etl Automation,Predictive Modeling,Feature Engineering,Tableau,Powerbi,,,,,,,,,,,,,,,,,
DS-S4,Machine Learning Scientist,Senior,5+,Build advanced predictive models; Optimize ML algorithms; Lead AI/ML initiatives; Mentor junior team members; Present insights to business teams,Machine Learning; Python; R; SQL; AI; Deep Learning; Big Data; Leadership,Python,R,Sql,Java/Scala,Regression,Classification,Nlp,Reinforcement Learning,Spark,Hadoop,Aws,Azure,Etl Pipelines,Feature Engineering,Tableau,Powerbi,,,,,,,,,,,,,,,,,,,
DS-S5,Senior Machine Learning Engineer,Senior,05-Jul,Design and deploy ML and AI models for large datasets; Optimize model performance; Oversee ETL processes; Mentor junior team members; Ensure high-quality ML solutions,Machine Learning Engineer; Python; R; SQL; AI; Deep Learning; Big Data; Leadership,Python (Advanced),R,Sql,Java/Scala,Regression,Classification,Nlp,Reinforcement Learning,Ensemble Methods,Spark,Hadoop,Aws,Gcp,Etl Automation,Feature Engineering,Tableau,Powerbi,,,,,,,,,,,,,,,,,,
DS-S6,Lead Machine Learning Scientist,Senior,6+,Lead ML/AI projects end-to-end; Develop advanced models; Mentor junior scientists; Deliver actionable insights to stakeholders; Ensure alignment with business objectives,Machine Learning; AI; Python; R; SQL; Big Data; Leadership,Python,R,Sql,Java/Scala,Ensemble Methods,Deep Learning,Nlp,Reinforcement Learning,Spark,Hadoop,Aws,Azure,Etl Automation,Feature Engineering,Tableau,Powerbi,,,,,,,,,,,,,,,,,,,
DS-S7,Data Science Team Lead,Senior,7+,Manage a team of data scientists; Oversee model development and feature engineering; Deploy analytics solutions; Ensure insights drive business strategy; Mentor and manage stakeholders,Data Science; AI; Machine Learning; Big Data; Leadership; Python; R; SQL,Python,R,Sql,Java/Scala,Classification,Regression,Nlp,Reinforcement Learning,Ensemble Methods,Spark,Hadoop,Aws,Gcp,Etl Automation,Feature Engineering,Predictive Modeling,Tableau,Powerbi,,,,,,,,,,,,,,,,,
1,DevOps Engineer - Fresher,Fresher,0–1 year,Assist in automating deployments; Build basic CI/CD pipelines; Manage containerized applications; Participate in academic or bootcamp projects,DevOps; Cloud; Fresher; Entry-Level; CI/CD; Containerization; Automation,Git,Jenkins,Docker,Kubernetes,Github/Gitlab,Aws,Azure,Gcp,Bash,Python Fundamentals,Terraform Awareness,Ansible Awareness,Linux,,,,,,,,,,,,,,,,,,,,,,
2,DevOps Engineer - Fresher,Fresher,0–1 year,Support CI/CD pipelines; Containerize applications using Docker; Deploy sample apps to cloud environments under guidance,DevOps; Cloud; Fresher; Entry-Level; CI/CD; Containerization,Git,Jenkins,Docker,Kubernetes,Github/Gitlab,Aws,Azure,Gcp,Bash,Python,Terraform Awareness,Ansible Awareness,Linux Fundamentals,,,,,,,,,,,,,,,,,,,,,,
3,DevOps Engineer - Fresher,Fresher,0–1 year,Implement basic DevOps pipelines; Assist in Docker container setups; Deploy apps on cloud platforms for learning projects,DevOps; Cloud; Fresher; Entry-Level; CI/CD; Containerization,Git,Jenkins,Docker,Kubernetes,Aws Awareness,Azure Awareness,Gcp Awareness,Bash,Python,Ci/Cd,Linux Fundamentals,Terraform/Ansible Awareness,,,,,,,,,,,,,,,,,,,,,,,
4,DevOps Engineer - Fresher,Fresher,0–1 year,"Assist in automating build, test, and deployment processes; Containerize applications; Deploy to cloud with guidance",DevOps; Cloud; Fresher; Entry-Level; CI/CD; Automation,Git,Jenkins,Docker,Kubernetes,Aws,Azure,Gcp,Bash,Python,Ci/Cd,Linux Fundamentals,Terraform/Ansible Awareness,,,,,,,,,,,,,,,,,,,,,,,
5,DevOps Engineer - Fresher,Fresher,0–1 year,Support deployment automation; Setup Docker containers; Participate in CI/CD pipeline creation for projects,DevOps; Cloud; Fresher; Entry-Level; Automation; CI/CD; Containerization,Git,Jenkins,Docker,Kubernetes,Aws Awareness,Azure Awareness,Gcp Awareness,Bash,Python,Ci/Cd,Linux Fundamentals,Terraform/Ansible Awareness,,,,,,,,,,,,,,,,,,,,,,,
6,DevOps Engineer - Fresher,Fresher,0–1 year,Assist in building CI/CD pipelines; Containerize applications with Docker; Deploy sample apps to cloud environments,DevOps; Cloud; Fresher; Entry-Level; CI/CD; Containerization,Git,Jenkins,Docker,Kubernetes,Github/Gitlab,Aws,Azure,Gcp,Bash,Python,Ci/Cd,Linux Fundamentals,Terraform/Ansible Awareness,,,,,,,,,,,,,,,,,,,,,,
7,DevOps Engineer - Fresher,Fresher,0–1 year,Implement basic CI/CD pipelines; Containerize web apps with Docker; Deploy to cloud under supervision,DevOps; Cloud; Fresher; Entry-Level; CI/CD; Containerization,Git,Jenkins,Docker,Kubernetes,Aws Awareness,Azure Awareness,Gcp Awareness,Bash,Python,Ci/Cd,Linux Fundamentals,Terraform/Ansible Awareness,,,,,,,,,,,,,,,,,,,,,,,
8,DevOps Engineer - Fresher,Fresher,0–1 year,"Assist in setting up automated build, test, deployment pipelines; Containerize apps; Deploy on cloud as part of team projects",DevOps; Cloud; Fresher; Entry-Level; Automation; CI/CD; Containerization,Git,Jenkins,Docker,Kubernetes,Aws,Azure,Gcp,Bash,Python,Ci/Cd,Linux Fundamentals,Terraform/Ansible Awareness,,,,,,,,,,,,,,,,,,,,,,,
9,DevOps Engineer - Fresher,Fresher,0–1 year,Support deployment automation; Implement basic CI/CD pipelines; Containerize applications for test and learning projects,DevOps; Cloud; Fresher; Entry-Level; CI/CD; Automation; Containerization,Git,Jenkins,Docker,Kubernetes,Aws,Azure,Gcp,Bash,Python,Ci/Cd,Linux Fundamentals,Terraform/Ansible Awareness,,,,,,,,,,,,,,,,,,,,,,,
10,DevOps Engineer - Experienced,Experienced,4–8 years,"Design, implement, and manage scalable cloud infrastructure; Lead automated CI/CD pipelines; Manage Kubernetes clusters; Ensure DevSecOps compliance",DevOps; Cloud; Experienced; Senior-Level; CI/CD; Containerization; Automation; DevSecOps,Aws,Azure,Gcp,Terraform,Ansible,Jenkins,Gitlab Ci,Circleci,Kubernetes,Helm,Docker Swarm,Puppet,Chef,Prometheus,Elk Stack,Grafana,Devsecops,Linux/Unix,Api Automation,Microservices,,,,,,,,,,,,,,,
DMS-F-001,Digital Marketing Specialist,Fresher,0-1,Assist in planning and executing digital campaigns; Create content for social media and blogs; Support SEO and SEM optimization efforts; Assist with email marketing campaigns; Track and report basic analytics; Collaborate with team members for campaign support,Digital Marketing; SEO; SEM; Google Ads; Social Media Marketing; Content Creation; Email Marketing; Google Analytics; CMS; Marketing Tools,Google Ads,Facebook Ads Manager,Instagram Marketing,Linkedin Marketing,Seo Fundamentals,Sem,Content Creation,Copywriting,Blogging,Email Marketing Tools (Mailchimp,Hubspot),Google Analytics,Cms (Wordpress),Creativity,Communication,Teamwork,Adaptability,,,,,,,,,,,,,,,,,,
DMS-F-002,Digital Marketing Specialist,Fresher,0-1,Support digital marketing campaigns; Create content for social media and websites; Assist with SEO and SEM tasks; Monitor basic analytics metrics; Help with email marketing initiatives; Collaborate with team members,Digital Marketing; SEO; SEM; Content Creation; Social Media; Email Marketing; Analytics; Teamwork,Seo And Sem Fundamentals,Content Creation,Social Media Marketing,Email Marketing,Google Analytics,Cms Tools,Creativity,Team Collaboration,Communication Skills,Adaptability,,,,,,,,,,,,,,,,,,,,,,,,,
DMS-F-003,Digital Marketing Specialist,Fresher,0-1,Assist in campaign execution; Create marketing content; Support SEO/SEM optimization; Track analytics and metrics; Manage basic email marketing tasks; Collaborate with team on marketing projects,Digital Marketing; SEO; SEM; Google Ads; Content Creation; Email Marketing; Analytics; Social Media,Google Ads,Facebook Ads Manager,Instagram,Linkedin,Seo/Sem Fundamentals,Blogging And Copywriting,Email Marketing,Google Analytics,Cms (Wordpress),Basic Marketing Automation,Creativity,Communication,Teamwork,,,,,,,,,,,,,,,,,,,,,,
DMS-F-004,Digital Marketing Specialist,Fresher,0-1,Support digital campaign creation; Assist in content and social media management; Monitor analytics metrics; Help with email marketing campaigns; Collaborate with team members; Assist with SEO/SEM tasks,Digital Marketing; SEO; SEM; Content Creation; Email Marketing; Social Media Marketing; Google Analytics; CMS,Digital Advertising,Seo And Sem Fundamentals,Social Media Marketing,Content Creation And Copywriting,Email Marketing Tools,Google Analytics,Cms Knowledge,Creativity,Communication,Team Collaboration,Adaptability,,,,,,,,,,,,,,,,,,,,,,,,
DMS-F-005,Digital Marketing Specialist,Fresher,0-1,Assist in executing digital campaigns; Create and manage content for social media and websites; Support SEO/SEM optimization; Assist in email marketing tasks; Analyze basic marketing metrics; Collaborate with marketing team,Digital Marketing; SEO; SEM; Google Ads; Content Creation; Email Marketing; Social Media Marketing; Analytics,Google Ads And Facebook Ads,Instagram And Linkedin Marketing,Seo Fundamentals,Sem,Content Creation And Copywriting,Email Marketing (Mailchimp,Hubspot),Google Analytics,Cms Tools (Wordpress),Creativity,Communication,Teamwork,Adaptability,,,,,,,,,,,,,,,,,,,,,,
